Tipo de cambio - TC Sistema bancario SBS (S/ por US$) - Venta,dia,mes,año,fecha,dia de semana,Inflación PERU,Precio Cobre,Precio Oro,Precio Zinc,PIB,Reservas internacionales,Intervenciones del BCRP,Inflación EEUU,Eventos políticos,Tasa Referencial EEUU,Expectativas del mercado,Volatilidad global
3.776,18,3,2022,18/03/2022,5,1,0,0,1,1,0,1,0,0,0,1,1
3.79,21,3,2022,21/03/2022,1,1,1,0,0,1,0,0,0,1,1,0,0
3.776,22,3,2022,22/03/2022,2,0,1,1,0,1,1,0,1,1,1,0,1
3.773,23,3,2022,23/03/2022,3,0,0,1,1,1,1,1,1,1,0,0,1
3.756,24,3,2022,24/03/2022,4,1,1,1,0,1,0,0,1,1,0,1,1
3.731,25,3,2022,25/03/2022,5,1,1,1,0,0,1,1,0,0,1,1,1
3.737,28,3,2022,28/03/2022,1,0,1,0,1,1,0,0,1,0,1,1,1
3.724,29,3,2022,29/03/2022,2,0,1,1,1,1,0,1,0,0,0,1,1
3.728,30,3,2022,30/03/2022,3,0,1,1,0,0,0,0,0,0,0,0,0
3.701,31,3,2022,31/03/2022,4,0,1,0,1,1,0,0,1,1,1,0,1
3.663,1,4,2022,01/04/2022,5,0,0,1,1,0,0,0,0,0,1,0,0
3.634,4,4,2022,04/04/2022,1,0,0,0,0,1,1,0,0,1,1,1,0
3.69,5,4,2022,05/04/2022,2,0,1,0,0,1,0,0,1,1,1,0,1
3.72,6,4,2022,06/04/2022,3,1,1,0,1,1,1,1,0,1,0,1,0
3.714,7,4,2022,07/04/2022,4,0,1,0,1,0,0,0,1,0,1,0,0
3.715,8,4,2022,08/04/2022,5,1,0,1,0,0,1,1,0,0,0,1,0
3.721,11,4,2022,11/04/2022,1,1,0,0,1,1,0,0,1,0,1,0,0
3.706,12,4,2022,12/04/2022,2,1,0,0,1,0,0,0,0,1,0,0,1
3.736,13,4,2022,13/04/2022,3,1,1,0,0,0,1,0,1,0,0,1,1
3.736,14,4,2022,14/04/2022,4,1,0,0,1,0,1,0,1,1,0,0,0
3.736,15,4,2022,15/04/2022,5,0,0,0,0,0,1,1,1,1,1,1,1
3.742,18,4,2022,18/04/2022,1,1,1,0,1,0,1,0,1,1,1,1,1
3.736,19,4,2022,19/04/2022,2,0,0,1,1,0,0,0,0,0,1,0,0
3.709,20,4,2022,20/04/2022,3,0,0,1,0,0,1,0,1,0,1,0,1
3.734,21,4,2022,21/04/2022,4,1,1,0,1,1,1,0,0,1,0,0,0
3.766,22,4,2022,22/04/2022,5,1,1,0,1,0,0,1,0,0,1,1,0
3.815,25,4,2022,25/04/2022,1,1,0,0,0,1,0,1,1,0,1,0,1
3.818,26,4,2022,26/04/2022,2,0,0,0,0,1,0,0,1,1,0,1,0
3.83,27,4,2022,27/04/2022,3,0,0,0,1,1,0,0,1,1,1,1,1
3.852,28,4,2022,28/04/2022,4,1,0,1,0,1,0,0,0,1,1,0,1
3.838,29,4,2022,29/04/2022,5,1,0,1,1,0,1,1,1,1,1,1,0
3.848,2,5,2022,02/05/2022,1,1,0,1,1,1,0,1,0,0,0,0,0
3.826,3,5,2022,03/05/2022,2,1,0,1,1,0,1,1,0,1,0,0,1
3.805,4,5,2022,04/05/2022,3,0,0,1,0,1,1,1,0,1,0,1,0
3.79,5,5,2022,05/05/2022,4,0,0,0,1,1,0,0,1,1,0,1,0
3.811,6,5,2022,06/05/2022,5,0,1,0,1,0,1,0,1,1,0,1,0
3.814,9,5,2022,09/05/2022,1,1,0,1,1,0,0,1,0,1,1,1,0
3.816,10,5,2022,10/05/2022,2,1,0,1,1,0,0,0,1,1,0,1,1
3.788,11,5,2022,11/05/2022,3,1,1,0,1,1,0,0,1,0,0,1,1
3.801,12,5,2022,12/05/2022,4,1,0,0,1,0,0,0,1,0,0,0,1
3.786,13,5,2022,13/05/2022,5,1,1,0,0,0,1,1,0,1,1,1,1
3.787,16,5,2022,16/05/2022,1,1,1,1,1,0,0,1,1,0,1,0,0
3.762,17,5,2022,17/05/2022,2,1,1,0,1,0,1,1,1,0,1,0,0
3.772,18,5,2022,18/05/2022,3,0,1,0,0,1,1,0,1,1,0,0,1
3.754,19,5,2022,19/05/2022,4,0,0,1,0,0,1,0,1,0,0,1,0
3.738,20,5,2022,20/05/2022,5,1,0,0,1,1,0,1,0,1,0,0,0
3.72,23,5,2022,23/05/2022,1,0,0,1,1,1,0,0,0,1,0,0,1
3.719,24,5,2022,24/05/2022,2,1,1,0,0,1,1,1,0,1,1,1,0
3.694,25,5,2022,25/05/2022,3,0,0,1,0,1,1,1,0,1,1,1,0
3.663,26,5,2022,26/05/2022,4,1,0,1,1,0,1,0,0,0,0,0,1
3.669,27,5,2022,27/05/2022,5,1,0,1,0,1,0,0,1,0,1,0,0
3.683,30,5,2022,30/05/2022,1,0,1,1,1,1,0,1,0,1,1,0,1
3.707,31,5,2022,31/05/2022,2,0,0,1,0,0,1,0,0,1,0,1,0
3.726,1,6,2022,01/06/2022,3,0,0,0,1,1,0,1,1,0,0,1,1
3.714,2,6,2022,02/06/2022,4,0,1,0,0,1,0,0,0,0,0,1,1
3.712,3,6,2022,03/06/2022,5,1,0,0,1,0,0,0,0,1,1,1,0
3.731,6,6,2022,06/06/2022,1,1,1,0,1,1,1,1,0,1,0,0,1
3.755,7,6,2022,07/06/2022,2,0,1,0,1,0,1,1,1,1,1,0,1
3.758,8,6,2022,08/06/2022,3,1,0,1,0,1,1,1,1,1,0,0,1
3.756,9,6,2022,09/06/2022,4,0,0,0,0,0,1,1,1,1,0,1,0
3.778,10,6,2022,10/06/2022,5,1,1,0,0,1,0,0,0,0,1,0,1
3.783,13,6,2022,13/06/2022,1,0,0,1,1,0,1,1,1,1,0,0,0
3.759,14,6,2022,14/06/2022,2,1,0,1,1,1,1,1,0,1,1,1,0
3.731,15,6,2022,15/06/2022,3,0,1,0,1,0,1,0,0,1,1,0,0
3.727,16,6,2022,16/06/2022,4,1,0,0,1,1,1,0,1,1,0,1,0
3.728,17,6,2022,17/06/2022,5,0,0,0,0,0,1,1,1,1,1,0,0
3.729,20,6,2022,20/06/2022,1,0,1,1,1,0,1,1,1,0,0,0,1
3.724,21,6,2022,21/06/2022,2,1,0,0,1,0,0,0,0,1,1,0,0
3.731,22,6,2022,22/06/2022,3,0,1,1,1,0,1,1,0,1,1,1,1
3.753,23,6,2022,23/06/2022,4,0,0,0,1,0,1,1,1,0,0,0,0
3.782,24,6,2022,24/06/2022,5,1,0,1,1,1,1,1,1,1,0,1,1
3.791,27,6,2022,27/06/2022,1,1,0,1,1,1,0,0,1,1,0,0,1
3.788,28,6,2022,28/06/2022,2,0,1,1,0,1,0,1,1,1,1,1,0
3.788,29,6,2022,29/06/2022,3,1,1,1,0,1,0,0,0,1,1,0,0
3.83,30,6,2022,30/06/2022,4,1,0,1,0,1,0,1,1,0,1,0,1
3.854,1,7,2022,01/07/2022,5,1,1,0,0,0,0,0,0,0,1,0,0
3.839,4,7,2022,04/07/2022,1,1,1,1,0,0,0,0,0,0,1,1,1
3.862,5,7,2022,05/07/2022,2,0,0,0,0,0,1,0,0,0,1,0,1
3.888,6,7,2022,06/07/2022,3,0,0,0,0,1,0,0,0,1,1,0,0
3.888,7,7,2022,07/07/2022,4,0,0,1,0,0,0,1,0,1,0,1,0
3.905,8,7,2022,08/07/2022,5,0,0,0,0,1,0,1,0,1,0,0,0
3.939,11,7,2022,11/07/2022,1,0,0,1,0,1,0,1,1,1,1,0,0
3.972,12,7,2022,12/07/2022,2,1,1,0,0,0,1,1,1,1,0,0,1
3.968,13,7,2022,13/07/2022,3,0,0,0,0,0,1,0,0,1,0,0,1
3.958,14,7,2022,14/07/2022,4,0,0,0,0,0,1,0,1,0,0,1,1
3.906,15,7,2022,15/07/2022,5,1,1,0,1,0,0,1,0,1,0,0,1
3.892,18,7,2022,18/07/2022,1,0,0,0,1,0,0,1,1,1,1,0,0
3.878,19,7,2022,19/07/2022,2,1,1,0,0,0,0,0,0,0,1,1,1
3.888,20,7,2022,20/07/2022,3,1,0,0,1,1,1,0,0,1,0,0,1
3.914,21,7,2022,21/07/2022,4,1,0,1,0,0,1,1,0,1,1,0,0
3.918,22,7,2022,22/07/2022,5,0,0,0,1,1,0,1,1,1,1,1,1
3.919,25,7,2022,25/07/2022,1,1,1,0,0,1,0,0,1,0,0,0,0
3.921,26,7,2022,26/07/2022,2,0,1,1,1,0,0,0,1,1,1,1,0
3.925,27,7,2022,27/07/2022,3,0,1,0,0,1,0,0,1,1,1,0,1
3.925,28,7,2022,28/07/2022,4,1,1,1,1,0,0,1,0,0,1,1,0
3.925,29,7,2022,29/07/2022,5,0,0,1,1,1,1,1,1,0,1,0,0
3.897,1,8,2022,01/08/2022,1,0,0,0,1,0,1,0,1,1,0,0,1
3.919,2,8,2022,02/08/2022,2,0,0,0,1,1,1,0,0,1,0,1,1
3.92,3,8,2022,03/08/2022,3,0,1,1,0,1,0,0,1,0,0,0,0
3.897,4,8,2022,04/08/2022,4,1,1,1,0,1,0,0,1,1,0,1,0
3.905,5,8,2022,05/08/2022,5,0,1,0,1,0,1,1,1,1,0,1,0
3.916,8,8,2022,08/08/2022,1,1,0,1,0,1,0,1,0,1,1,1,0
3.932,9,8,2022,09/08/2022,2,1,0,1,1,1,1,0,1,0,0,1,1
3.899,10,8,2022,10/08/2022,3,1,0,1,0,0,0,0,1,0,0,1,0
3.888,11,8,2022,11/08/2022,4,0,1,1,1,1,1,0,1,1,0,0,1
3.865,12,8,2022,12/08/2022,5,1,0,1,1,1,0,1,0,1,0,0,1
3.856,15,8,2022,15/08/2022,1,0,1,1,1,0,0,0,1,0,0,1,1
3.86,16,8,2022,16/08/2022,2,1,0,0,1,1,1,0,0,0,0,1,0
3.847,17,8,2022,17/08/2022,3,1,1,0,1,1,0,1,0,1,0,0,0
3.847,18,8,2022,18/08/2022,4,0,0,1,1,1,1,1,0,0,0,0,1
3.857,19,8,2022,19/08/2022,5,1,0,1,1,0,1,1,1,0,1,1,1
3.88,22,8,2022,22/08/2022,1,0,1,0,1,0,0,1,1,1,0,1,0
3.864,23,8,2022,23/08/2022,2,1,1,1,1,0,1,1,1,1,1,0,0
3.867,24,8,2022,24/08/2022,3,0,1,1,0,0,0,1,1,0,1,0,0
3.861,25,8,2022,25/08/2022,4,0,0,1,0,1,0,0,1,1,0,0,1
3.847,26,8,2022,26/08/2022,5,1,0,1,1,1,0,0,1,1,0,0,0
3.838,29,8,2022,29/08/2022,1,1,1,1,0,1,1,1,1,0,0,1,0
3.838,30,8,2022,30/08/2022,2,1,1,1,1,0,0,1,1,0,1,0,1
3.847,31,8,2022,31/08/2022,3,0,1,0,0,1,0,0,0,0,0,1,0
3.865,1,9,2022,01/09/2022,4,1,0,1,1,1,1,0,0,1,0,1,1
3.876,2,9,2022,02/09/2022,5,0,0,1,0,1,1,0,1,0,0,0,0
3.885,5,9,2022,05/09/2022,1,0,1,1,0,0,0,1,1,0,1,0,1
3.897,6,9,2022,06/09/2022,2,1,1,1,1,0,0,1,1,1,0,1,0
3.896,7,9,2022,07/09/2022,3,0,1,0,1,1,0,1,1,1,1,0,0
3.881,8,9,2022,08/09/2022,4,0,0,0,0,0,1,0,1,0,1,1,0
3.883,9,9,2022,09/09/2022,5,1,1,0,0,0,0,1,1,0,0,1,1
3.859,12,9,2022,12/09/2022,1,0,1,1,0,1,1,1,1,1,1,0,1
3.862,13,9,2022,13/09/2022,2,1,1,1,0,0,0,1,1,0,1,0,0
3.875,14,9,2022,14/09/2022,3,0,1,1,1,1,0,0,0,1,0,1,0
3.892,15,9,2022,15/09/2022,4,1,0,0,0,0,1,0,1,0,0,1,0
3.883,16,9,2022,16/09/2022,5,0,1,1,0,0,0,0,0,1,0,0,0
3.871,19,9,2022,19/09/2022,1,1,1,0,0,1,0,0,1,1,1,0,1
3.883,20,9,2022,20/09/2022,2,0,1,1,1,1,1,1,1,0,1,0,0
3.903,21,9,2022,21/09/2022,3,1,1,1,1,0,1,1,0,1,1,0,1
3.913,22,9,2022,22/09/2022,4,1,1,1,1,0,1,1,1,0,0,0,1
3.911,23,9,2022,23/09/2022,5,1,0,1,1,1,0,1,0,0,0,1,1
3.938,26,9,2022,26/09/2022,1,1,1,1,1,0,0,0,0,0,0,0,0
3.949,27,9,2022,27/09/2022,2,1,1,0,1,1,0,0,1,0,0,1,1
3.952,28,9,2022,28/09/2022,3,0,0,0,0,1,1,0,0,1,0,0,0
3.971,29,9,2022,29/09/2022,4,1,1,1,1,1,0,1,0,0,1,1,1
3.984,30,9,2022,30/09/2022,5,0,0,0,0,0,0,0,1,1,0,0,1
3.969,3,10,2022,03/10/2022,1,0,1,1,1,0,1,1,1,0,1,1,1
3.955,4,10,2022,04/10/2022,2,1,0,1,1,0,0,1,0,1,1,0,1
3.966,5,10,2022,05/10/2022,3,1,1,1,0,0,0,1,0,1,1,0,0
3.983,6,10,2022,06/10/2022,4,1,0,1,0,1,0,0,0,0,0,0,1
3.98,7,10,2022,07/10/2022,5,1,1,0,1,1,0,0,0,0,0,0,1
3.967,10,10,2022,10/10/2022,1,1,1,0,0,1,0,1,1,1,0,0,0
3.972,11,10,2022,11/10/2022,2,0,0,0,0,1,1,1,1,1,1,1,1
3.984,12,10,2022,12/10/2022,3,0,0,1,1,0,1,0,0,0,0,0,1
3.987,13,10,2022,13/10/2022,4,1,1,1,0,0,0,1,1,0,1,1,1
3.992,14,10,2022,14/10/2022,5,0,1,0,1,0,0,1,0,0,1,1,1
3.985,17,10,2022,17/10/2022,1,1,1,0,1,0,1,1,1,0,0,0,1
3.979,18,10,2022,18/10/2022,2,0,0,0,1,0,0,1,1,1,1,1,1
3.985,19,10,2022,19/10/2022,3,0,1,0,1,0,0,0,0,1,0,1,0
3.978,20,10,2022,20/10/2022,4,1,0,1,1,1,0,0,1,1,1,0,0
3.984,21,10,2022,21/10/2022,5,1,0,0,0,1,0,0,1,1,1,0,0
4.003,24,10,2022,24/10/2022,1,0,1,1,1,1,0,1,1,0,1,0,0
4.002,25,10,2022,25/10/2022,2,0,0,1,0,0,1,0,0,0,1,0,0
3.996,26,10,2022,26/10/2022,3,1,1,0,0,0,1,1,1,1,0,1,1
3.987,27,10,2022,27/10/2022,4,1,1,0,1,1,0,0,1,1,0,0,0
3.978,28,10,2022,28/10/2022,5,0,0,1,0,1,1,0,1,1,1,1,1
3.993,31,10,2022,31/10/2022,1,1,1,0,1,1,1,0,0,1,0,0,0
3.993,1,11,2022,01/11/2022,2,1,1,0,1,1,0,0,0,1,0,0,1
3.976,2,11,2022,02/11/2022,3,0,0,0,0,0,0,0,0,1,0,0,1
3.973,3,11,2022,03/11/2022,4,0,1,1,1,0,0,1,0,1,0,0,0
3.962,4,11,2022,04/11/2022,5,0,1,0,0,1,0,0,0,0,1,1,0
3.957,7,11,2022,07/11/2022,1,1,0,1,0,1,0,0,1,1,1,0,0
3.936,8,11,2022,08/11/2022,2,0,0,1,1,0,0,0,0,0,0,0,0
3.918,9,11,2022,09/11/2022,3,1,1,0,0,1,1,1,0,0,1,1,1
3.87,10,11,2022,10/11/2022,4,0,0,1,0,0,1,0,0,1,0,0,0
3.86,11,11,2022,11/11/2022,5,0,1,0,0,0,1,0,0,1,0,0,1
3.86,14,11,2022,14/11/2022,1,1,1,1,0,1,1,0,0,0,0,1,0
3.838,15,11,2022,15/11/2022,2,0,1,1,1,0,1,1,0,1,0,0,1
3.842,16,11,2022,16/11/2022,3,1,0,1,1,0,1,0,1,1,1,0,0
3.845,17,11,2022,17/11/2022,4,0,0,0,1,1,0,1,1,0,1,0,0
3.841,18,11,2022,18/11/2022,5,1,0,0,1,1,1,1,1,0,1,0,0
3.838,21,11,2022,21/11/2022,1,1,0,1,1,1,0,1,0,1,1,1,0
3.846,22,11,2022,22/11/2022,2,0,1,1,1,1,0,0,0,1,1,0,0
3.852,23,11,2022,23/11/2022,3,1,1,0,1,0,1,0,0,0,0,1,1
3.85,24,11,2022,24/11/2022,4,0,0,0,1,0,0,0,1,0,0,0,0
3.873,25,11,2022,25/11/2022,5,0,1,0,0,1,1,1,1,1,0,0,1
3.861,28,11,2022,28/11/2022,1,0,0,1,1,0,1,0,0,1,1,1,1
3.847,29,11,2022,29/11/2022,2,0,0,0,0,0,1,0,0,0,0,1,0
3.854,30,11,2022,30/11/2022,3,1,0,1,0,1,0,1,1,1,1,0,0
3.836,1,12,2022,01/12/2022,4,0,0,1,0,1,0,1,0,1,1,0,1
3.835,2,12,2022,02/12/2022,5,0,0,0,0,0,0,0,1,1,0,1,1
3.848,5,12,2022,05/12/2022,1,1,1,0,0,1,0,0,0,0,1,0,0
3.851,6,12,2022,06/12/2022,2,0,1,1,0,1,1,1,0,1,1,0,1
3.851,7,12,2022,07/12/2022,3,0,0,0,1,1,1,1,1,1,0,1,1
3.851,8,12,2022,08/12/2022,4,0,0,1,0,1,0,0,1,1,1,1,0
3.851,9,12,2022,09/12/2022,5,0,0,0,1,0,0,1,1,0,0,0,0
3.84,12,12,2022,12/12/2022,1,0,1,1,0,1,0,0,1,0,0,1,1
3.835,13,12,2022,13/12/2022,2,1,1,0,1,0,0,0,0,0,0,0,1
3.841,14,12,2022,14/12/2022,3,0,1,0,0,0,1,1,1,0,1,0,0
3.849,15,12,2022,15/12/2022,4,0,1,0,0,1,0,1,0,0,0,1,1
3.853,16,12,2022,16/12/2022,5,0,0,1,0,0,0,0,0,1,1,0,0
3.842,19,12,2022,19/12/2022,1,0,1,1,0,1,1,0,1,0,1,0,1
3.839,20,12,2022,20/12/2022,2,1,0,0,1,0,0,1,0,1,0,0,1
3.825,21,12,2022,21/12/2022,3,1,1,0,0,0,0,0,1,0,1,0,1
3.819,22,12,2022,22/12/2022,4,0,0,0,1,1,0,0,1,0,0,0,0
3.827,23,12,2022,23/12/2022,5,0,1,1,0,1,0,0,0,0,1,1,1
3.823,26,12,2022,26/12/2022,1,1,1,1,0,1,0,0,0,1,1,0,0
3.822,27,12,2022,27/12/2022,2,0,1,1,0,0,1,0,1,0,1,1,0
3.817,28,12,2022,28/12/2022,3,1,0,1,0,0,0,0,0,0,1,0,0
3.818,29,12,2022,29/12/2022,4,0,1,0,1,1,0,1,1,0,1,0,0
3.82,30,12,2022,30/12/2022,5,0,0,0,0,1,1,1,1,0,0,1,0
3.82,2,1,2023,02/01/2023,1,1,0,0,1,0,1,1,0,0,1,0,0
3.823,3,1,2023,03/01/2023,2,1,1,0,1,1,1,0,1,1,0,0,0
3.827,4,1,2023,04/01/2023,3,0,0,1,0,1,1,1,0,1,1,1,0
3.83,5,1,2023,05/01/2023,4,1,0,1,0,0,0,1,0,0,0,0,1
3.806,6,1,2023,06/01/2023,5,1,1,1,0,1,0,0,0,1,0,0,0
3.803,9,1,2023,09/01/2023,1,1,1,0,1,1,0,0,1,1,0,0,1
3.806,10,1,2023,10/01/2023,2,0,0,0,1,0,0,1,0,1,0,1,1
3.783,11,1,2023,11/01/2023,3,0,1,0,0,1,0,1,1,0,1,1,0
3.784,12,1,2023,12/01/2023,4,0,1,1,1,0,0,0,0,0,1,1,1
3.806,13,1,2023,13/01/2023,5,1,0,1,1,1,1,0,1,1,1,1,1
3.822,16,1,2023,16/01/2023,1,0,0,1,1,0,1,1,1,0,1,0,0
3.842,17,1,2023,17/01/2023,2,0,1,1,1,0,1,1,0,0,0,0,0
3.836,18,1,2023,18/01/2023,3,0,1,0,0,1,0,0,0,1,0,1,0
3.861,19,1,2023,19/01/2023,4,0,0,1,1,1,0,1,0,1,0,0,1
3.859,20,1,2023,20/01/2023,5,0,1,0,1,1,0,0,0,1,0,1,1
3.873,23,1,2023,23/01/2023,1,0,0,0,0,1,0,0,1,0,1,0,1
3.885,24,1,2023,24/01/2023,2,1,1,1,0,0,0,0,1,0,0,0,0
3.9,25,1,2023,25/01/2023,3,0,1,1,1,1,0,0,1,1,1,1,0
3.867,26,1,2023,26/01/2023,4,1,0,1,1,0,0,0,0,1,1,0,0
3.829,27,1,2023,27/01/2023,5,1,1,1,0,0,0,0,1,1,1,1,1
3.859,30,1,2023,30/01/2023,1,1,1,1,0,0,0,0,1,0,1,0,0
3.851,31,1,2023,31/01/2023,2,1,0,0,1,1,1,1,1,0,0,0,0
3.848,1,2,2023,01/02/2023,3,1,1,0,1,0,0,1,0,0,0,1,1
3.835,2,2,2023,02/02/2023,4,0,1,1,1,1,1,0,0,1,1,1,0
3.847,3,2,2023,03/02/2023,5,1,0,1,0,0,0,0,0,1,1,1,1
3.855,6,2,2023,06/02/2023,1,1,0,1,1,1,0,1,0,0,1,1,0
3.848,7,2,2023,07/02/2023,2,1,0,0,0,0,0,1,1,0,1,1,1
3.856,8,2,2023,08/02/2023,3,1,1,1,0,1,0,0,0,1,0,0,0
3.869,9,2,2023,09/02/2023,4,1,0,0,0,1,0,1,1,0,1,1,1
3.858,10,2,2023,10/02/2023,5,0,0,1,0,1,0,0,1,0,1,0,1
3.854,13,2,2023,13/02/2023,1,1,1,0,0,1,0,1,0,0,1,0,1
3.861,14,2,2023,14/02/2023,2,1,1,0,1,0,1,0,0,0,0,1,1
3.865,15,2,2023,15/02/2023,3,1,0,0,1,1,1,0,1,0,0,1,1
3.868,16,2,2023,16/02/2023,4,1,1,1,0,0,1,1,0,1,1,0,0
3.849,17,2,2023,17/02/2023,5,1,1,1,0,0,0,1,1,1,0,0,0
3.85,20,2,2023,20/02/2023,1,1,0,0,1,0,1,0,1,1,1,0,1
3.836,21,2,2023,21/02/2023,2,1,1,1,0,0,1,1,0,0,0,1,0
3.827,22,2,2023,22/02/2023,3,1,0,1,1,0,1,0,0,0,1,1,1
3.805,23,2,2023,23/02/2023,4,1,0,1,1,0,1,1,1,0,0,1,0
3.82,24,2,2023,24/02/2023,5,1,0,0,0,1,1,0,1,0,0,0,1
3.816,27,2,2023,27/02/2023,1,1,0,1,0,0,0,1,1,1,1,0,1
3.81,28,2,2023,28/02/2023,2,0,0,0,1,0,0,0,1,1,0,0,1
3.784,1,3,2023,01/03/2023,3,1,1,1,0,0,0,0,0,0,0,1,1
3.784,2,3,2023,02/03/2023,4,1,0,1,1,1,1,0,1,1,1,1,1
3.789,3,3,2023,03/03/2023,5,0,0,0,0,0,1,1,1,0,1,1,0
3.788,6,3,2023,06/03/2023,1,0,0,0,1,1,0,1,0,1,0,1,0
3.789,7,3,2023,07/03/2023,2,1,1,1,1,1,1,1,1,1,1,0,0
3.788,8,3,2023,08/03/2023,3,1,0,0,0,1,1,1,1,1,0,0,0
3.792,9,3,2023,09/03/2023,4,1,1,0,1,1,1,0,0,0,1,0,0
3.786,10,3,2023,10/03/2023,5,0,0,1,0,1,0,0,1,1,1,0,1
3.803,13,3,2023,13/03/2023,1,1,1,0,1,0,1,1,0,1,1,0,0
3.789,14,3,2023,14/03/2023,2,1,0,0,1,0,0,0,0,0,0,0,1
3.808,15,3,2023,15/03/2023,3,1,1,1,1,1,0,1,0,1,1,1,0
3.801,16,3,2023,16/03/2023,4,0,0,1,0,1,0,1,0,0,0,1,0
3.798,17,3,2023,17/03/2023,5,1,1,0,0,0,0,0,1,0,0,1,0
3.785,20,3,2023,20/03/2023,1,0,0,1,1,0,0,1,1,0,0,0,0
3.77,21,3,2023,21/03/2023,2,0,1,0,0,1,1,1,0,0,0,1,0
3.774,22,3,2023,22/03/2023,3,1,1,0,1,0,0,1,1,1,1,0,0
3.767,23,3,2023,23/03/2023,4,0,1,1,1,1,0,1,0,0,1,1,0
3.773,24,3,2023,24/03/2023,5,1,0,0,0,1,0,1,1,0,1,0,1
3.772,27,3,2023,27/03/2023,1,1,0,1,1,0,1,1,1,0,0,1,1
3.768,28,3,2023,28/03/2023,2,1,1,0,0,1,0,0,0,0,0,0,1
3.759,29,3,2023,29/03/2023,3,1,0,0,1,1,0,1,1,0,1,0,0
3.761,30,3,2023,30/03/2023,4,0,0,0,0,1,0,1,1,1,1,1,0
3.765,31,3,2023,31/03/2023,5,1,1,0,0,1,0,0,1,1,0,1,0
3.77,3,4,2023,03/04/2023,1,0,0,1,1,0,0,0,1,1,0,1,1
3.773,4,4,2023,04/04/2023,2,0,0,1,0,1,1,1,0,1,1,1,1
3.774,5,4,2023,05/04/2023,3,0,0,1,0,0,1,1,0,0,0,1,0
3.774,6,4,2023,06/04/2023,4,1,0,0,1,1,0,1,1,0,0,0,0
3.774,7,4,2023,07/04/2023,5,0,0,1,1,1,1,1,1,0,0,0,1
3.781,10,4,2023,10/04/2023,1,1,0,1,1,0,1,0,0,0,1,0,0
3.787,11,4,2023,11/04/2023,2,0,0,0,1,0,1,1,0,1,0,1,1
3.78,12,4,2023,12/04/2023,3,1,0,1,0,0,1,0,0,0,1,0,0
3.777,13,4,2023,13/04/2023,4,0,0,1,1,0,0,1,0,1,0,0,1
3.784,14,4,2023,14/04/2023,5,1,1,0,0,0,1,1,1,1,1,0,1
3.785,17,4,2023,17/04/2023,1,0,1,0,1,1,1,0,1,1,1,1,0
3.781,18,4,2023,18/04/2023,2,0,1,0,0,1,1,0,0,1,0,0,1
3.781,19,4,2023,19/04/2023,3,1,0,0,0,1,0,0,1,1,1,0,0
3.768,20,4,2023,20/04/2023,4,1,0,0,1,0,0,0,1,1,0,1,0
3.768,21,4,2023,21/04/2023,5,0,1,1,1,0,0,0,1,1,1,0,0
3.761,24,4,2023,24/04/2023,1,1,1,0,1,1,1,0,1,0,1,1,1
3.762,25,4,2023,25/04/2023,2,0,0,0,1,1,0,0,0,0,1,1,0
3.75,26,4,2023,26/04/2023,3,1,0,1,1,1,0,1,1,1,0,1,0
3.737,27,4,2023,27/04/2023,4,0,1,0,0,0,0,1,1,0,0,1,1
3.719,28,4,2023,28/04/2023,5,0,0,1,1,0,0,0,0,0,1,1,0
3.719,1,5,2023,01/05/2023,1,1,1,0,1,0,1,1,0,0,1,0,1
3.715,2,5,2023,02/05/2023,2,0,0,1,0,0,1,1,1,0,1,1,1
3.709,3,5,2023,03/05/2023,3,0,1,1,1,1,1,0,0,0,0,1,1
3.719,4,5,2023,04/05/2023,4,0,0,0,1,1,1,0,0,1,1,1,1
3.717,5,5,2023,05/05/2023,5,0,1,0,1,0,0,1,1,0,1,0,1
3.71,8,5,2023,08/05/2023,1,1,1,1,0,1,1,0,0,0,0,1,0
3.702,9,5,2023,09/05/2023,2,0,1,1,0,0,1,1,1,0,1,1,1
3.678,10,5,2023,10/05/2023,3,1,1,1,0,1,0,1,0,1,0,0,0
3.683,11,5,2023,11/05/2023,4,1,1,1,1,0,1,0,1,0,0,0,1
3.659,12,5,2023,12/05/2023,5,1,0,1,1,1,0,1,1,0,1,1,1
3.667,15,5,2023,15/05/2023,1,1,0,0,1,0,1,0,0,0,1,1,1
3.683,16,5,2023,16/05/2023,2,1,1,0,1,1,0,1,0,0,1,1,0
3.697,17,5,2023,17/05/2023,3,1,0,1,0,0,0,0,1,1,1,0,0
3.702,18,5,2023,18/05/2023,4,1,0,1,1,0,1,1,0,0,0,0,0
3.696,19,5,2023,19/05/2023,5,1,0,0,0,1,1,0,1,0,0,1,0
3.695,22,5,2023,22/05/2023,1,1,0,1,1,0,1,1,0,1,1,1,0
3.695,23,5,2023,23/05/2023,2,1,1,1,1,1,1,1,1,1,0,0,1
3.69,24,5,2023,24/05/2023,3,1,1,0,1,1,0,0,1,1,0,0,0
3.698,25,5,2023,25/05/2023,4,1,0,1,0,0,0,0,1,0,0,1,1
3.675,26,5,2023,26/05/2023,5,1,0,1,1,0,0,1,0,1,1,1,0
3.68,29,5,2023,29/05/2023,1,0,1,0,1,1,0,0,1,1,1,0,1
3.677,30,5,2023,30/05/2023,2,1,1,1,0,0,1,1,0,0,1,1,1
3.682,31,5,2023,31/05/2023,3,1,0,0,1,1,1,1,0,0,1,0,0
